Wall time,Step,Value
1562258811.2014453,2970,-38.65107727050781
1562258812.3934562,5970,-39.315086364746094
1562258815.3870635,8970,-39.933998107910156
1562258816.5874338,11970,-41.2379150390625
1562258818.326392,14970,-39.82994842529297
1562258819.554909,17970,-41.10031509399414
1562258821.2430854,20970,-39.00386428833008
1562258822.4300616,23970,-39.69643020629883
1562258824.2981143,26970,-39.74787521362305
1562258825.4815779,29970,-41.01966094970703
1562258827.223458,32970,-39.73194122314453
1562258828.3897443,35970,-40.88584899902344
1562258830.102455,38970,-40.27548599243164
1562258831.2334476,41970,-41.80260467529297
1562258832.9476285,44970,-39.6406135559082
1562258834.058028,47970,-40.529563903808594
1562258835.7293253,50970,-39.835750579833984
1562258836.8572116,53970,-40.888526916503906
1562258838.6231875,56970,-39.68305587768555
1562258839.7376745,59970,-40.97377395629883
1562258841.7737467,62970,-39.99562454223633
1562258842.916876,65970,-41.32283020019531
1562258844.6054919,68970,-39.4584846496582
1562258845.7330365,71970,-40.48404312133789
1562258847.3943954,74970,-39.13006591796875
1562258848.544939,77970,-39.85243225097656
1562258850.2273426,80970,-39.32048416137695
1562258851.4109151,83970,-40.80994415283203
1562258853.2851639,86970,-38.71474075317383
1562258854.5205438,89970,-39.05121994018555
1562258856.3197343,92970,-39.628360748291016
1562258857.4944227,95970,-40.849918365478516
1562258859.2244728,98970,-40.15754318237305
1562258860.4032214,101970,-41.92316818237305
1562258862.1396651,104970,-40.30643081665039
1562258863.3373814,107970,-42.053401947021484
1562258865.0381937,110970,-39.57264709472656
1562258866.2330291,113970,-40.658023834228516
1562258868.0852375,116970,-38.613101959228516
1562258869.3291,119970,-39.50914001464844
1562258871.4084878,122970,-38.75379180908203
1562258872.611437,125970,-39.53021240234375
1562258874.4851792,128970,-39.79421615600586
1562258875.7096865,131970,-40.82923126220703
1562258877.4864802,134970,-39.07770919799805
1562258878.6651828,137970,-39.716041564941406
1562258880.4280043,140970,-39.78854751586914
1562258881.6604662,143970,-40.62098693847656
1562258883.490874,146970,-39.24992752075195
1562258884.7359252,149970,-39.80663299560547
1562258886.5875099,152970,-39.69776153564453
1562258887.8499749,155970,-40.55152130126953
1562258889.6736906,158970,-39.80145263671875
1562258890.92305,161970,-40.92668151855469
1562258892.7563672,164970,-39.76925277709961
1562258894.0029216,167970,-41.06482696533203
1562258895.844842,170970,-40.48775100708008
1562258897.0807767,173970,-41.805397033691406
1562258898.934886,176970,-40.71516418457031
1562258900.1906743,179970,-41.76277542114258
1562258902.2630837,182970,-40.733192443847656
1562258903.5261185,185970,-41.20995330810547
1562258905.3956766,188970,-41.0615348815918
1562258906.667967,191970,-42.270137786865234
1562258908.5366547,194970,-41.603946685791016
1562258909.833352,197970,-42.800357818603516
