Wall time,Step,Value
1562257763.8347573,221970,-42.23899841308594
1562257765.4814079,224970,-40.039161682128906
1562257766.6365178,227970,-42.98469924926758
1562257768.3403738,230970,-40.81884765625
1562257769.5336802,233970,-45.12501907348633
1562257771.2040372,236970,-39.809146881103516
1562257772.364784,239970,-42.212547302246094
1562257774.2904673,242970,-40.05278015136719
1562257775.4058042,245970,-42.480037689208984
1562257777.0795748,248970,-40.65313720703125
1562257778.2471318,251970,-43.44240951538086
1562257779.9353693,254970,-40.42423629760742
1562257781.0637982,257970,-43.48310470581055
1562257782.7189295,260970,-39.88261032104492
1562257783.8650236,263970,-42.6011962890625
1562257785.518109,266970,-40.530921936035156
1562257786.7099302,269970,-44.41781234741211
1562257788.3561223,272970,-40.55447006225586
1562257789.5089793,275970,-43.28793716430664
1562257791.2192242,278970,-40.728919982910156
1562257792.4150455,281970,-43.16930389404297
1562257794.1372805,284970,-39.95863342285156
1562257795.3341033,287970,-42.112674713134766
1562257797.050309,290970,-39.82769775390625
1562257798.2691135,293970,-42.4417610168457
1562257800.0389209,296970,-40.34405517578125
1562257801.2199314,299970,-42.62549591064453
1562257803.1137848,302970,-41.30866622924805
1562257804.2390566,305970,-47.06828689575195
1562257805.9164076,308970,-41.45799255371094
1562257807.0558991,311970,-46.74536895751953
1562257808.7529182,314970,-40.353126525878906
1562257809.9291267,317970,-42.692359924316406
1562257811.632722,320970,-40.24519348144531
1562257812.798807,323970,-43.940677642822266
1562257814.4701734,326970,-40.25034713745117
1562257815.6823275,329970,-42.016170501708984
1562257817.3999379,332970,-41.67832565307617
1562257818.577634,335970,-46.480323791503906
1562257820.272193,338970,-40.16286849975586
1562257821.4626007,341970,-42.30184555053711
1562257823.1724975,344970,-40.451622009277344
1562257824.4148736,347970,-42.7738037109375
1562257826.2218704,350970,-39.462650299072266
1562257827.426546,353970,-42.49846649169922
1562257829.0996583,356970,-40.697025299072266
1562257830.2374635,359970,-44.0599250793457
1562257832.209358,362970,-40.170127868652344
1562257833.3434806,365970,-42.69063949584961
1562257835.0769165,368970,-40.42011642456055
1562257836.2588787,371970,-43.66751480102539
1562257837.990019,374970,-40.72322082519531
1562257839.1023724,377970,-45.720314025878906
1562257840.8081336,380970,-41.05774688720703
1562257841.9337342,383970,-45.317787170410156
1562257843.6399045,386970,-40.48521041870117
1562257844.8005736,389970,-43.20072555541992
1562257846.4800978,392970,-40.708595275878906
1562257847.6910625,395970,-45.40037536621094
1562257849.4200988,398970,-40.457481384277344
1562257850.6442387,401970,-43.56977081298828
1562257852.3749185,404970,-40.91114807128906
1562257853.5729892,407970,-44.62310028076172
1562257855.3549094,410970,-41.59273910522461
1562257856.627693,413970,-44.93328857421875
1562257858.3509862,416970,-41.03944396972656
1562257859.53605,419970,-43.70460510253906
1562257861.5913684,422970,-40.57613754272461
1562257862.7581403,425970,-45.41454315185547
1562257864.4106817,428970,-41.0756721496582
1562257865.5508087,431970,-44.01509475708008
1562257867.2221928,434970,-41.67451858520508
1562257868.400444,437970,-46.41169357299805
1562257870.1103115,440970,-41.265892028808594
1562257871.2782443,443970,-44.65011215209961
1562257872.9727528,446970,-41.08673858642578
1562257874.1254647,449970,-45.27234649658203
1562257875.8111842,452970,-41.5625114440918
1562257876.9344425,455970,-45.952720642089844
1562257878.593338,458970,-42.35346984863281
1562257879.736252,461970,-46.704044342041016
1562257881.3808055,464970,-40.83696746826172
1562257882.5133774,467970,-47.95598220825195
1562257884.1579018,470970,-41.15372085571289
1562257885.3009079,473970,-44.061222076416016
1562257886.979182,476970,-42.03226852416992
1562257888.1470098,479970,-45.675636291503906
1562257890.1659782,482970,-41.014522552490234
1562257891.3655577,485970,-46.735111236572266
1562257893.0094638,488970,-41.734764099121094
1562257894.1498883,491970,-45.32563400268555
1562257895.864601,494970,-41.71916198730469
1562257897.016367,497970,-49.37907791137695
1562257898.6999896,500970,-41.557498931884766
1562257899.8852324,503970,-44.42878723144531
1562257901.5535214,506970,-41.869937896728516
1562257902.735765,509970,-46.21092987060547
1562257904.4392962,512970,-41.86895751953125
1562257905.63937,515970,-46.67060470581055
1562257907.3246734,518970,-41.72126388549805
1562257908.4918423,521970,-44.23484802246094
1562257910.1875765,524970,-41.951026916503906
1562257911.3653042,527970,-45.33941650390625
1562257913.03466,530970,-42.07747268676758
1562257914.2169416,533970,-45.69677734375
1562257915.9547493,536970,-42.4751091003418
1562257917.160443,539970,-46.03316116333008
1562257919.1496336,542970,-42.610050201416016
1562257920.347034,545970,-47.79434585571289
1562257922.1226115,548970,-42.460853576660156
1562257923.3609664,551970,-47.683189392089844
1562257925.0983026,554970,-42.04662322998047
1562257926.2849352,557970,-45.14279556274414
1562257928.027466,560970,-42.03673553466797
1562257929.2632875,563970,-44.484981536865234
1562257931.0060728,566970,-42.676143646240234
1562257932.2077668,569970,-45.05073165893555
1562257934.0041766,572970,-42.89894104003906
1562257935.2323437,575970,-45.25299835205078
1562257936.9810615,578970,-42.3179931640625
1562257938.2258399,581970,-47.5966796875
1562257939.9409983,584970,-42.7957878112793
1562257941.1023798,587970,-47.418087005615234
1562257942.7784128,590970,-42.76288986206055
1562257943.9375412,593970,-47.27851486206055
1562257945.620345,596970,-42.99732208251953
1562257946.797619,599970,-46.69287872314453
1562257948.8077724,602970,-41.56615447998047
1562257950.0678034,605970,-43.3891487121582
1562257951.7188547,608970,-42.47319793701172
1562257952.847,611970,-48.44645690917969
1562257954.471535,614970,-42.2953987121582
1562257955.5934446,617970,-44.34381103515625
1562257957.2073486,620970,-42.60693359375
1562257958.3309824,623970,-45.01128005981445
1562257960.069744,626970,-42.41922378540039
1562257961.2415917,629970,-44.48165512084961
1562257962.9641104,632970,-42.862937927246094
1562257964.1006148,635970,-48.04749298095703
1562257965.7840548,638970,-42.33808517456055
1562257966.9544926,641970,-46.41202163696289
1562257968.68626,644970,-43.37979507446289
1562257969.8663704,647970,-48.45070266723633
1562257971.5695748,650970,-43.606773376464844
1562257972.7761528,653970,-49.16976547241211
1562257974.559465,656970,-42.46253967285156
1562257975.7599878,659970,-47.34931182861328
1562257977.6780396,662970,-43.24769592285156
1562257978.829538,665970,-46.65464782714844
1562257980.5607872,668970,-43.321449279785156
1562257981.7186909,671970,-49.07284927368164
1562257983.4980195,674970,-42.69145202636719
1562257984.8055258,677970,-45.4567985534668
1562257986.5944335,680970,-43.0091667175293
1562257987.7638571,683970,-45.70100021362305
1562257989.5235696,686970,-42.95002746582031
1562257990.7395709,689970,-45.74055099487305
1562257992.4644988,692970,-42.938438415527344
1562257993.6526618,695970,-45.290626525878906
1562257995.3440292,698970,-43.22380828857422
1562257996.5187452,701970,-46.66579818725586
1562257998.2788672,704970,-43.54411315917969
1562257999.4333348,707970,-48.9743537902832
1562258001.0710359,710970,-43.45769119262695
1562258002.3407214,713970,-46.06357955932617
1562258004.157349,716970,-43.709224700927734
1562258005.4064345,719970,-48.46091079711914
1562258007.4124875,722970,-43.13235855102539
1562258008.5535054,725970,-47.27611541748047
1562258010.2100742,728970,-43.32673263549805
1562258011.3604488,731970,-46.43357849121094
1562258013.1043634,734970,-43.44622039794922
1562258014.3005624,737970,-46.457176208496094
1562258016.0060923,740970,-43.65629196166992
1562258017.196432,743970,-46.71572494506836
1562258018.9516006,746970,-43.97706604003906
1562258020.0711577,749970,-48.11943435668945
1562258021.7166128,752970,-43.71955108642578
1562258022.8558364,755970,-47.05187225341797
1562258024.508797,758970,-43.625545501708984
1562258025.6453302,761970,-46.489845275878906
1562258027.2904813,764970,-43.110191345214844
1562258028.430045,767970,-47.91317367553711
1562258030.0858562,770970,-43.5909538269043
1562258031.2289937,773970,-46.41457748413086
1562258032.9141467,776970,-43.91775894165039
1562258034.089849,779970,-46.99214553833008
1562258036.01368,782970,-44.35322570800781
1562258037.165758,785970,-47.815006256103516
1562258038.8805895,788970,-43.453636169433594
1562258040.0825086,791970,-46.66616439819336
1562258041.7955277,794970,-43.93667221069336
1562258042.9936838,797970,-48.10124969482422
1562258044.7038188,800970,-43.79213333129883
1562258045.8996868,803970,-47.33973693847656
1562258047.6267297,806970,-43.88294982910156
1562258048.8902338,809970,-47.4066162109375
1562258050.5721164,812970,-43.339290618896484
1562258051.7139342,815970,-46.84040451049805
1562258053.3930342,818970,-43.7021484375
1562258054.6074822,821970,-47.42646026611328
1562258056.3216832,824970,-43.90841293334961
1562258057.4798965,827970,-47.493534088134766
1562258059.179137,830970,-44.0787353515625
1562258060.3720915,833970,-47.55714797973633
1562258062.0657375,836970,-43.89582824707031
1562258063.2039752,839970,-47.04911804199219
1562258065.1731153,842970,-43.05107498168945
1562258066.3746183,845970,-45.625431060791016
1562258068.0640433,848970,-43.63119125366211
1562258069.2430108,851970,-46.95631408691406
1562258070.9892673,854970,-44.123924255371094
1562258072.1415842,857970,-46.459110260009766
1562258073.7903285,860970,-43.5867919921875
1562258074.9652767,863970,-46.48196792602539
1562258076.6820805,866970,-43.716121673583984
1562258077.825666,869970,-45.66997146606445
1562258079.54529,872970,-43.49216842651367
1562258080.6694217,875970,-45.46220397949219
1562258082.3111527,878970,-43.51978302001953
1562258083.4606192,881970,-46.174949645996094
1562258085.1257098,884970,-43.87633514404297
1562258086.338428,887970,-46.582542419433594
1562258088.0545213,890970,-43.136409759521484
1562258089.213377,893970,-44.93525314331055
1562258090.9065547,896970,-43.55430603027344
1562258092.110191,899970,-45.55449295043945
1562258094.1534445,902970,-43.20973205566406
1562258095.3424463,905970,-45.926944732666016
1562258097.0999048,908970,-43.492496490478516
1562258098.339714,911970,-46.27620315551758
1562258100.1013815,914970,-43.561866760253906
1562258101.3559716,917970,-45.919368743896484
1562258103.1278145,920970,-43.36048889160156
1562258104.4299815,923970,-45.302696228027344
1562258106.1586478,926970,-43.69047927856445
1562258107.3458676,929970,-48.354862213134766
1562258109.1056836,932970,-43.58038330078125
1562258110.3202782,935970,-45.462791442871094
1562258112.0320954,938970,-43.40766525268555
1562258113.209751,941970,-45.15119552612305
1562258114.9558733,944970,-43.73369216918945
1562258116.1645882,947970,-47.957340240478516
1562258117.8739038,950970,-43.6595573425293
1562258119.0743372,953970,-47.71763229370117
1562258120.8289123,956970,-44.157100677490234
1562258122.0629194,959970,-47.087890625
1562258123.9973633,962970,-43.90785217285156
1562258125.1662853,965970,-47.66590881347656
1562258126.9001899,968970,-43.8367919921875
1562258128.106012,971970,-46.45256042480469
1562258129.883867,974970,-43.95020294189453
1562258131.1348395,977970,-47.56166076660156
1562258132.861189,980970,-43.54719161987305
1562258134.0593717,983970,-45.94610595703125
1562258135.775265,986970,-43.80725860595703
1562258136.9805112,989970,-45.816162109375
1562258138.653793,992970,-43.664649963378906
1562258139.8225238,995970,-45.649967193603516
1562258141.581606,998970,-43.36503219604492
1562258142.8111367,1001970,-47.51258087158203
