Wall time,Step,Value
1562252843.5433292,368970,-35.90370178222656
1562252848.0512226,371970,-34.743465423583984
1562252849.8650146,374970,-36.10626220703125
1562252854.3845425,377970,-35.02122497558594
1562252856.1895535,380970,-35.50761413574219
1562252860.665746,383970,-34.18162155151367
1562252862.5320075,386970,-36.67273712158203
1562252867.1203194,389970,-35.92032241821289
1562252868.9148798,392970,-34.55912780761719
1562252873.409396,395970,-32.435752868652344
1562252875.2158077,398970,-35.985164642333984
1562252879.717115,401970,-34.7978401184082
1562252881.515252,404970,-35.9617805480957
1562252885.985258,407970,-34.946468353271484
1562252887.8119795,410970,-35.10601806640625
1562252892.3181326,413970,-33.99637222290039
1562252894.1212325,416970,-36.21128845214844
1562252898.6325002,419970,-35.25461196899414
1562252900.7670712,422970,-35.22711944580078
1562252905.2348325,425970,-33.46436309814453
1562252907.0354223,428970,-35.47169876098633
1562252911.5819438,431970,-33.430057525634766
1562252913.4251573,434970,-35.83821487426758
1562252917.9891202,437970,-33.93113327026367
1562252919.7992852,440970,-36.17684555053711
1562252924.4075656,443970,-34.14253616333008
1562252926.2798128,446970,-35.90970230102539
1562252930.8847635,449970,-34.08443832397461
1562252932.6807778,452970,-36.17059326171875
1562252937.1393905,455970,-34.34438705444336
1562252938.9457688,458970,-35.89461135864258
1562252943.5521617,461970,-33.35299301147461
1562252945.3229482,464970,-35.28785705566406
1562252949.8225265,467970,-33.40586853027344
1562252951.6116788,470970,-35.97334671020508
1562252956.0889475,473970,-34.80758285522461
1562252957.8737814,476970,-36.9690055847168
1562252962.3591201,479970,-35.53679275512695
1562252964.4831154,482970,-36.5256462097168
1562252968.9526813,485970,-36.00983810424805
1562252970.7497253,488970,-37.149208068847656
1562252975.2383451,491970,-36.265750885009766
1562252977.0241313,494970,-37.17518615722656
1562252981.670584,497970,-36.3198127746582
1562252983.6315424,500970,-36.93982696533203
1562252988.250399,503970,-36.096229553222656
1562252990.0642395,506970,-36.6022834777832
1562252994.5237184,509970,-35.624752044677734
1562252996.3358142,512970,-37.117088317871094
1562253000.8207028,515970,-36.584007263183594
1562253002.6431322,518970,-36.15058898925781
1562253007.2028465,521970,-34.76302719116211
1562253009.0137312,524970,-37.2888298034668
1562253013.5696974,527970,-37.1228141784668
1562253015.321873,530970,-36.08769607543945
1562253019.7095501,533970,-35.2479248046875
1562253021.455335,536970,-36.94186782836914
1562253025.9098155,539970,-36.28968811035156
1562253027.9463384,542970,-37.452537536621094
1562253032.3555787,545970,-36.93705368041992
1562253034.0978334,548970,-35.606361389160156
1562253038.5742447,551970,-34.18709945678711
1562253040.4090333,554970,-36.649532318115234
1562253044.9467216,557970,-36.08842086791992
1562253046.6857285,560970,-37.48004150390625
1562253051.0720313,563970,-37.38480758666992
1562253053.0075574,566970,-35.78974151611328
1562253057.8951104,569970,-34.33388137817383
1562253059.825014,572970,-36.159610748291016
1562253064.9402661,575970,-34.93792724609375
1562253066.907087,578970,-37.33638381958008
1562253071.5910192,581970,-36.685115814208984
1562253073.4772694,584970,-37.34182357788086
1562253078.468304,587970,-37.03140640258789
1562253080.7011209,590970,-35.418190002441406
1562253086.1250315,593970,-33.14546203613281
1562253088.3561966,596970,-35.44773864746094
1562253093.3596692,599970,-32.83236312866211
1562253095.8557134,602970,-36.0927848815918
1562253101.244789,605970,-34.51323699951172
1562253103.5559168,608970,-35.88608169555664
1562253108.8213027,611970,-35.152183532714844
1562253110.963751,614970,-35.590999603271484
1562253115.7851524,617970,-33.465145111083984
1562253117.698112,620970,-35.294376373291016
1562253122.820718,623970,-32.23982620239258
1562253125.0035126,626970,-35.97500991821289
1562253130.1763036,629970,-33.38227462768555
1562253132.1497138,632970,-36.09492111206055
1562253136.8605626,635970,-33.37478256225586
1562253138.8564498,638970,-36.10104751586914
1562253143.6247416,641970,-32.4688606262207
1562253145.7988865,644970,-36.413917541503906
1562253150.831531,647970,-32.61235427856445
1562253153.0249665,650970,-34.5833625793457
1562253157.7899225,653970,-31.364362716674805
1562253159.7852147,656970,-34.28529357910156
1562253164.4727259,659970,-32.5860595703125
1562253166.8563025,662970,-35.94542694091797
1562253171.462359,665970,-33.651283264160156
1562253173.3112535,668970,-35.46645736694336
1562253178.0589817,671970,-32.26472854614258
1562253180.0206847,674970,-34.45558166503906
1562253184.66207,677970,-30.70347785949707
1562253186.5624728,680970,-35.27665328979492
1562253191.0712059,683970,-34.24886703491211
1562253193.0512784,686970,-34.73495101928711
1562253197.81306,689970,-31.96425437927246
1562253199.7546358,692970,-36.28543472290039
1562253204.4805627,695970,-33.23943328857422
1562253206.3929214,698970,-35.978309631347656
1562253211.1656773,701970,-36.13286590576172
1562253213.0779774,704970,-36.230430603027344
1562253217.8570697,707970,-32.833316802978516
1562253219.7530253,710970,-35.058223724365234
1562253224.3069255,713970,-32.947322845458984
1562253226.1158574,716970,-36.26290512084961
1562253230.6596289,719970,-31.987621307373047
1562253232.7760015,722970,-34.594215393066406
1562253237.2929888,725970,-32.27326202392578
1562253239.090972,728970,-35.39138412475586
1562253243.6068819,731970,-33.38275909423828
1562253245.455118,734970,-35.28251266479492
1562253249.9977345,737970,-33.21403121948242
1562253251.8390582,740970,-35.10953140258789
1562253256.3774824,743970,-32.01509094238281
1562253258.187986,746970,-35.78036117553711
1562253262.70916,749970,-34.484127044677734
1562253264.5228407,752970,-34.7044792175293
1562253269.0548646,755970,-33.62003707885742
1562253270.9455948,758970,-34.30734634399414
1562253275.4776528,761970,-30.994707107543945
1562253277.262537,764970,-34.03230667114258
1562253281.7647765,767970,-29.89264678955078
1562253283.5397253,770970,-34.60206985473633
1562253288.0362535,773970,-30.14359474182129
1562253289.806319,776970,-35.722896575927734
1562253294.2768786,779970,-31.657405853271484
1562253296.3685832,782970,-35.37674331665039
1562253300.8360684,785970,-32.50959777832031
1562253302.64155,788970,-34.65141677856445
1562253307.1600866,791970,-33.02562713623047
1562253308.974905,794970,-34.153968811035156
1562253313.4776132,797970,-32.130985260009766
1562253315.2483559,800970,-34.310062408447266
1562253319.704462,803970,-32.62240982055664
1562253321.4596908,806970,-36.05208206176758
1562253325.902147,809970,-33.74305725097656
1562253327.76628,812970,-33.366825103759766
1562253332.474991,815970,-30.124536514282227
1562253334.323844,818970,-34.11005783081055
1562253338.8577766,821970,-32.23865509033203
1562253340.6536217,824970,-33.56607437133789
1562253345.408166,827970,-29.621328353881836
1562253347.355734,830970,-34.72407150268555
1562253351.9156392,833970,-32.46327590942383
1562253353.7020748,836970,-35.026180267333984
1562253358.1637895,839970,-31.11869239807129
1562253360.285659,842970,-36.348716735839844
1562253364.930226,845970,-34.172607421875
1562253366.661083,848970,-34.59653091430664
1562253371.041836,851970,-31.48844337463379
1562253372.7867434,854970,-34.516563415527344
1562253377.2102602,857970,-33.73465347290039
1562253378.9636893,860970,-34.65315628051758
1562253383.4270246,863970,-33.1878547668457
1562253385.2140002,866970,-35.7341194152832
1562253389.6986504,869970,-33.846866607666016
1562253391.4315183,872970,-34.88057327270508
1562253395.832446,875970,-32.76532745361328
1562253397.5619946,878970,-36.60940933227539
1562253402.0473444,881970,-34.61117935180664
1562253404.0734115,884970,-34.66379165649414
1562253408.9786434,887970,-32.73735809326172
1562253411.0693665,890970,-34.64291763305664
1562253415.9896727,893970,-34.009029388427734
1562253418.12541,896970,-34.75263214111328
1562253423.0096464,899970,-34.674617767333984
1562253425.1777813,902970,-36.72140884399414
1562253429.7221253,905970,-35.277889251708984
1562253431.5498736,908970,-34.04020309448242
1562253436.0442674,911970,-33.29109191894531
1562253437.8910258,914970,-33.54965591430664
1562253442.389465,917970,-31.750980377197266
1562253444.2585015,920970,-34.98516082763672
1562253449.0462148,923970,-33.93230438232422
1562253450.9062116,926970,-36.1931266784668
1562253455.4456625,929970,-35.588462829589844
1562253457.2457814,932970,-36.58225631713867
1562253461.9308944,935970,-35.652626037597656
1562253463.9028707,938970,-34.571250915527344
1562253468.5201845,941970,-33.797725677490234
1562253470.3798194,944970,-36.301063537597656
1562253474.8511653,947970,-33.91154479980469
1562253476.623656,950970,-33.78472900390625
1562253481.16852,953970,-32.57923126220703
1562253482.9485013,956970,-34.46627426147461
1562253487.4365497,959970,-33.27964782714844
1562253489.5448318,962970,-35.59257888793945
1562253494.071817,965970,-32.80403137207031
1562253495.8306315,968970,-36.417335510253906
1562253500.2746487,971970,-34.99956512451172
1562253502.0216124,974970,-35.04551315307617
1562253506.4438612,977970,-33.3574104309082
1562253508.1865778,980970,-35.23001480102539
1562253512.6815002,983970,-34.13704299926758
1562253514.4398036,986970,-36.9773063659668
1562253518.9345303,989970,-36.273372650146484
1562253520.7113342,992970,-35.71113204956055
1562253525.264398,995970,-34.325862884521484
1562253526.9739594,998970,-35.72972106933594
1562253531.378995,1001970,-34.11759567260742
