Wall time,Step,Value
1562254636.2887344,2970,-39.664127349853516
1562254640.7166476,5970,-39.94151306152344
1562254643.876871,8970,-38.83116149902344
1562254648.323733,11970,-38.90091323852539
1562254650.1065545,14970,-39.18370056152344
1562254654.70634,17970,-39.71482849121094
1562254656.42461,20970,-39.63595199584961
1562254660.842409,23970,-40.50439453125
1562254662.5645125,26970,-38.91997528076172
1562254666.9941838,29970,-39.32500076293945
1562254668.7158446,32970,-38.84933853149414
1562254673.130041,35970,-38.653865814208984
1562254674.84586,38970,-38.85242462158203
1562254679.276767,41970,-39.471622467041016
1562254680.9977603,44970,-39.14746856689453
1562254685.434254,47970,-39.30018615722656
1562254687.1465838,50970,-38.46590042114258
1562254691.590537,53970,-38.461570739746094
1562254693.3115573,56970,-38.906005859375
1562254697.7363362,59970,-39.100318908691406
1562254699.8385484,62970,-38.24150085449219
1562254704.249341,65970,-39.59854507446289
1562254705.975745,68970,-38.31789016723633
1562254710.4025607,71970,-39.299617767333984
1562254712.1230626,74970,-39.232566833496094
1562254716.5629983,77970,-39.52141189575195
1562254718.279622,80970,-39.12664794921875
1562254722.706743,83970,-40.388832092285156
1562254724.423993,86970,-38.95587158203125
1562254728.8660164,89970,-40.620304107666016
1562254730.613236,92970,-38.958675384521484
1562254735.0508468,95970,-38.86518859863281
1562254736.7658331,98970,-38.91218566894531
1562254741.2056324,101970,-40.21220397949219
1562254742.9259412,104970,-38.97422409057617
1562254747.338236,107970,-41.524925231933594
1562254749.0559363,110970,-39.69102478027344
1562254753.4817872,113970,-42.314029693603516
1562254755.2038064,116970,-38.93941879272461
1562254759.6360273,119970,-39.056785583496094
1562254761.6563337,122970,-39.158870697021484
1562254766.0936213,125970,-39.726505279541016
1562254767.802737,128970,-39.0371208190918
1562254772.2322383,131970,-41.37165069580078
1562254773.954081,134970,-39.62309265136719
1562254778.395392,137970,-42.780452728271484
1562254780.1099284,140970,-38.921958923339844
1562254784.5604095,143970,-39.79005432128906
1562254786.2777402,146970,-39.50811767578125
1562254790.7307928,149970,-42.62295913696289
1562254792.4493809,152970,-38.819313049316406
1562254796.9027762,155970,-41.71108627319336
1562254798.616051,158970,-38.77971649169922
1562254803.0629492,161970,-40.91463088989258
1562254804.7837405,164970,-39.7309455871582
1562254809.3339915,167970,-43.16865158081055
1562254811.1360571,170970,-38.73909378051758
1562254815.8952835,173970,-40.53697967529297
1562254817.7384424,176970,-39.10764694213867
1562254822.3938465,179970,-41.95058059692383
1562254824.525291,182970,-39.92852020263672
1562254829.1663616,185970,-41.72328567504883
1562254831.037207,188970,-39.14112854003906
1562254835.726461,191970,-41.46896743774414
1562254837.631077,194970,-39.45114517211914
1562254842.4233158,197970,-42.39341735839844
1562254844.2949843,200970,-39.284610748291016
1562254849.0325782,203970,-40.794307708740234
1562254850.8545177,206970,-39.59895706176758
1562254855.3235428,209970,-42.24385070800781
1562254857.0427997,212970,-39.43870544433594
1562254861.5077846,215970,-43.13844680786133
1562254863.2320116,218970,-40.06867980957031
1562254867.6839612,221970,-43.873619079589844
1562254869.3997054,224970,-39.7399787902832
1562254873.827561,227970,-41.94800567626953
1562254875.5515432,230970,-39.42780303955078
1562254880.0081,233970,-41.36825180053711
1562254881.7597053,236970,-39.927486419677734
1562254886.230175,239970,-43.460750579833984
1562254888.2568164,242970,-40.14455032348633
1562254892.7592123,245970,-43.07970428466797
1562254894.4832637,248970,-39.95346450805664
1562254898.8935978,251970,-43.005027770996094
1562254900.6149607,254970,-40.29032897949219
1562254905.0852058,257970,-44.36196517944336
1562254906.8917146,260970,-40.6120719909668
1562254911.3394444,263970,-44.5894889831543
1562254913.0556178,266970,-39.82185745239258
1562254917.5009606,269970,-42.69125747680664
1562254919.2129042,272970,-40.78390884399414
1562254923.6721036,275970,-44.81343078613281
1562254925.3834662,278970,-41.071388244628906
1562254929.8559444,281970,-45.166709899902344
1562254931.5751095,284970,-40.51513671875
1562254936.0614016,287970,-44.38716506958008
1562254937.8412886,290970,-40.42626190185547
1562254942.3359427,293970,-44.12238693237305
1562254944.0656931,296970,-40.51053237915039
1562254948.509973,299970,-44.55396270751953
1562254950.547812,302970,-40.575923919677734
1562254955.107209,305970,-44.15122985839844
1562254956.8423493,308970,-39.82316207885742
1562254961.331445,311970,-42.310176849365234
1562254963.094611,314970,-39.82085037231445
1562254967.5969374,317970,-43.67119216918945
1562254969.3301818,320970,-39.93296813964844
1562254973.8039267,323970,-43.5055046081543
1562254975.5635955,326970,-40.168800354003906
1562254980.1061049,329970,-43.739810943603516
1562254981.8682702,332970,-39.0059928894043
1562254986.3431234,335970,-42.57322692871094
1562254988.1345294,338970,-39.65715789794922
1562254992.6555843,341970,-43.0738525390625
1562254994.375808,344970,-39.85036087036133
1562254998.801795,347970,-43.67118835449219
1562255000.5320938,350970,-39.3253059387207
1562255005.005113,353970,-42.995460510253906
1562255006.7186668,356970,-39.225093841552734
1562255011.1687613,359970,-43.021480560302734
1562255013.1946263,362970,-40.758480072021484
1562255017.6591005,365970,-45.18680191040039
1562255019.3973305,368970,-39.069156646728516
1562255023.868142,371970,-42.04218292236328
1562255025.5954547,374970,-39.421939849853516
1562255030.0824342,377970,-42.86132049560547
1562255031.8236032,380970,-39.42231369018555
1562255036.283377,383970,-43.104007720947266
1562255038.0231535,386970,-39.66793441772461
1562255042.5217469,389970,-43.43459701538086
1562255044.2347987,392970,-40.99573516845703
1562255048.688666,395970,-45.68272399902344
1562255050.4510624,398970,-39.21225357055664
1562255054.9046767,401970,-42.45032501220703
1562255056.6200716,404970,-40.413108825683594
1562255061.1031623,407970,-44.9150505065918
1562255062.8231628,410970,-39.98408126831055
1562255067.265017,413970,-43.843013763427734
1562255068.9918318,416970,-41.04717254638672
1562255073.4644618,419970,-45.90592956542969
1562255075.5042417,422970,-39.07550048828125
1562255079.9604821,425970,-42.10805130004883
1562255081.6800895,428970,-39.29970169067383
1562255086.189892,431970,-42.41983413696289
1562255087.9007597,434970,-38.9889030456543
1562255092.3828223,437970,-41.94829559326172
1562255094.172234,440970,-39.80961608886719
1562255098.6279519,443970,-43.81059646606445
1562255100.371918,446970,-39.36049270629883
1562255104.852426,449970,-42.68790054321289
1562255106.6113899,452970,-39.75998306274414
1562255111.1051133,455970,-43.61680603027344
1562255112.8468463,458970,-38.78710174560547
1562255117.325486,461970,-41.151241302490234
1562255119.051689,464970,-38.10527420043945
1562255123.506345,467970,-39.99449157714844
1562255125.22142,470970,-38.7198486328125
1562255129.6749084,473970,-41.24879455566406
1562255131.4098089,476970,-41.42615509033203
1562255135.917655,479970,-47.045230865478516
1562255137.9674373,482970,-39.98928451538086
1562255142.6284578,485970,-44.905860900878906
1562255144.5541027,488970,-39.96821212768555
1562255149.2194989,491970,-44.251976013183594
1562255151.02002,494970,-37.03583908081055
1562255155.5739272,497970,-37.071109771728516
1562255157.3599575,500970,-38.98236083984375
1562255161.9494324,503970,-42.203590393066406
1562255163.7412035,506970,-41.77604293823242
1562255168.3480585,509970,-47.53203201293945
