Wall time,Step,Value
1562277985.3666956,2970,-160.4220428466797
1562277986.6866193,5970,-160.29208374023438
1562277990.0780318,8970,-159.88247680664062
1562277991.5286808,11970,-159.30006408691406
1562277993.525193,14970,-160.8495635986328
1562277994.7758021,17970,-160.688720703125
1562277996.6104944,20970,-160.67233276367188
1562277997.845714,23970,-159.7250518798828
1562277999.6989772,26970,-160.1536407470703
1562278000.9627607,29970,-159.5797882080078
1562278002.8274095,32970,-161.29537963867188
1562278004.091515,35970,-161.359130859375
1562278005.9506373,38970,-160.30548095703125
1562278007.2236748,41970,-159.9802703857422
1562278009.255974,44970,-161.2242889404297
1562278010.5265808,47970,-161.24560546875
1562278012.4869564,50970,-160.33251953125
1562278013.8324745,53970,-160.17298889160156
1562278015.7058218,56970,-159.9157257080078
1562278016.998289,59970,-159.7601776123047
1562278019.487553,62970,-158.3414764404297
1562278020.7496858,65970,-158.4464569091797
1562278022.717903,68970,-159.44752502441406
1562278024.0080802,71970,-158.94223022460938
1562278025.9378722,74970,-160.93463134765625
1562278027.2574444,77970,-161.33731079101562
1562278029.1838653,80970,-160.79241943359375
1562278030.465173,83970,-160.49429321289062
1562278032.3876922,86970,-160.373046875
1562278033.7345717,89970,-158.22674560546875
1562278036.1865451,92970,-160.69900512695312
1562278037.4668198,95970,-161.2659149169922
1562278039.3985069,98970,-160.12042236328125
1562278040.771838,101970,-160.3596954345703
1562278042.778155,104970,-158.9126739501953
1562278044.2969227,107970,-159.18020629882812
1562278046.5420606,110970,-160.00753784179688
1562278047.9116385,113970,-158.18551635742188
1562278050.044504,116970,-160.90724182128906
1562278051.3123188,119970,-160.27099609375
1562278053.489687,122970,-160.57696533203125
1562278054.7521255,125970,-160.71629333496094
1562278056.9240792,128970,-160.61233520507812
1562278058.3623164,131970,-160.04029846191406
1562278060.454958,134970,-161.31143188476562
1562278061.7882392,137970,-160.16598510742188
1562278063.7751184,140970,-160.08505249023438
1562278065.257042,143970,-159.44717407226562
1562278067.294249,146970,-161.91131591796875
1562278068.6460547,149970,-161.81881713867188
1562278070.69693,152970,-160.99244689941406
1562278072.0722687,155970,-160.7913055419922
1562278074.222616,158970,-160.49667358398438
1562278075.570669,161970,-160.85833740234375
1562278077.5288274,164970,-160.70248413085938
1562278079.117613,167970,-161.2741241455078
1562278081.70014,170970,-160.67974853515625
1562278083.0755217,173970,-160.52200317382812
1562278085.1614146,176970,-161.4839630126953
1562278086.5405848,179970,-162.5740203857422
1562278089.0742104,182970,-160.51715087890625
