Wall time,Step,Value
1562277260.1641388,2970,-163.82162475585938
1562277261.4467888,5970,-165.3746795654297
1562277264.6203642,8970,-162.0395965576172
1562277266.0340712,11970,-163.67431640625
1562277268.0919697,14970,-164.51504516601562
1562277269.4316564,17970,-166.25128173828125
1562277271.5643663,20970,-162.3214569091797
1562277273.032295,23970,-163.345703125
1562277275.152574,26970,-162.54823303222656
1562277276.442227,29970,-164.66270446777344
1562277278.4023404,32970,-162.0494842529297
1562277279.7244666,35970,-163.06417846679688
1562277281.6950803,38970,-163.25498962402344
1562277282.971624,41970,-164.76486206054688
1562277284.8566508,44970,-163.22962951660156
1562277286.1315358,47970,-164.52841186523438
1562277288.0876143,50970,-163.10386657714844
1562277289.4063828,53970,-165.49497985839844
1562277291.3773456,56970,-162.65109252929688
1562277292.6950755,59970,-163.73294067382812
1562277294.9508774,62970,-162.1131134033203
1562277296.2487934,65970,-163.43914794921875
1562277298.217612,68970,-161.79689025878906
1562277299.5339248,71970,-163.55587768554688
1562277301.4999065,74970,-163.14830017089844
1562277302.8533986,77970,-164.89175415039062
1562277304.7423205,80970,-162.54901123046875
1562277306.0148501,83970,-165.08035278320312
1562277307.9706523,86970,-163.60342407226562
1562277309.2838695,89970,-166.85801696777344
1562277311.2486956,92970,-162.55149841308594
1562277312.5628674,95970,-164.078857421875
1562277314.533933,98970,-163.6807098388672
1562277315.8423467,101970,-165.41497802734375
1562277317.8423169,104970,-162.6943817138672
1562277319.168897,107970,-165.16868591308594
1562277321.1451635,110970,-162.9582977294922
1562277322.4990015,113970,-165.8485565185547
1562277324.4747908,116970,-163.63609313964844
1562277325.7957878,119970,-167.16969299316406
1562277327.9726388,122970,-162.3236846923828
1562277329.2220721,125970,-165.19407653808594
1562277331.1196153,128970,-162.62327575683594
1562277332.4148595,131970,-164.38970947265625
1562277334.2944028,134970,-163.30503845214844
1562277335.5317905,137970,-164.5244598388672
1562277337.4363399,140970,-162.50315856933594
1562277338.7010117,143970,-165.27159118652344
1562277340.6154053,146970,-163.19241333007812
1562277341.9007967,149970,-165.29244995117188
1562277343.8051891,152970,-162.51792907714844
1562277345.0953138,155970,-165.08016967773438
1562277347.0146856,158970,-162.59768676757812
1562277348.2990882,161970,-164.72894287109375
1562277350.1995714,164970,-162.40365600585938
1562277351.4882724,167970,-163.81906127929688
1562277353.4201343,170970,-162.2594451904297
1562277354.6899185,173970,-164.56671142578125
1562277356.611596,176970,-163.32542419433594
1562277357.9118648,179970,-165.37669372558594
1562277360.0820463,182970,-162.83615112304688
1562277361.429222,185970,-164.92808532714844
1562277363.4404902,188970,-163.50384521484375
1562277364.686246,191970,-165.64602661132812
1562277366.621408,194970,-163.08917236328125
1562277367.8971524,197970,-166.12600708007812
1562277369.799135,200970,-163.11509704589844
1562277371.0751176,203970,-165.23043823242188
1562277372.9911122,206970,-162.572021484375
1562277374.281996,209970,-165.50001525878906
1562277376.1884024,212970,-162.99095153808594
1562277377.4648569,215970,-165.2662811279297
1562277379.389839,218970,-162.20370483398438
1562277380.6704621,221970,-164.35745239257812
1562277382.5957093,224970,-162.68258666992188
1562277383.9000638,227970,-164.70343017578125
1562277385.8760865,230970,-163.06886291503906
1562277387.2129395,233970,-165.49630737304688
1562277389.1941974,236970,-163.36854553222656
1562277390.5303137,239970,-164.9506072998047
1562277392.8447235,242970,-162.1730499267578
1562277394.1057537,245970,-165.04629516601562
1562277395.998747,248970,-161.86630249023438
1562277397.2794752,251970,-163.08021545410156
1562277399.1894941,254970,-162.49038696289062
1562277400.4779549,257970,-165.54238891601562
1562277402.3722785,260970,-162.4062042236328
1562277403.6564362,263970,-164.3052520751953
1562277405.5871465,266970,-162.69873046875
1562277406.8967502,269970,-164.565673828125
1562277408.8069465,272970,-162.55137634277344
1562277410.144763,275970,-164.23641967773438
1562277412.1575534,278970,-162.6955108642578
1562277413.5447013,281970,-164.47052001953125
1562277415.563957,284970,-161.98793029785156
1562277416.9429343,287970,-165.040771484375
1562277418.9659472,290970,-163.22158813476562
1562277420.34204,293970,-166.76795959472656
1562277422.399895,296970,-162.21922302246094
1562277423.6915092,299970,-163.05987548828125
1562277425.8347116,302970,-162.34774780273438
1562277427.1108897,305970,-163.83265686035156
1562277429.0240438,308970,-160.6747283935547
1562277430.3059978,311970,-162.214111328125
1562277432.2090063,314970,-162.07281494140625
1562277433.4913685,317970,-163.2258758544922
1562277435.394024,320970,-162.4758758544922
1562277436.678383,323970,-164.38006591796875
1562277438.5657444,326970,-161.665771484375
1562277439.823112,329970,-162.792236328125
1562277441.7203884,332970,-162.65911865234375
1562277442.9953165,335970,-163.94784545898438
1562277444.8917036,338970,-162.36599731445312
1562277446.1767235,341970,-163.95452880859375
1562277448.0863183,344970,-161.8975067138672
1562277449.3735406,347970,-162.6871795654297
1562277451.2715492,350970,-162.4661102294922
1562277452.5924754,353970,-164.52227783203125
1562277454.496541,356970,-163.00747680664062
1562277455.7727313,359970,-163.4453125
1562277457.9160812,362970,-162.40553283691406
1562277459.1742842,365970,-164.73348999023438
1562277461.0749211,368970,-162.4630889892578
1562277462.3802917,371970,-164.7006378173828
1562277464.3804805,374970,-163.73648071289062
1562277465.7121053,377970,-165.53384399414062
1562277467.6826618,380970,-163.09402465820312
1562277469.027983,383970,-166.278564453125
1562277471.0147593,386970,-163.4019012451172
1562277472.3654327,389970,-166.10325622558594
1562277474.3443625,392970,-162.53463745117188
1562277475.677663,395970,-163.98695373535156
1562277477.649767,398970,-163.47467041015625
1562277478.973397,401970,-167.627685546875
1562277480.9429133,404970,-161.8292694091797
1562277482.3108454,407970,-163.0696563720703
1562277484.2058082,410970,-162.33126831054688
1562277485.46632,413970,-163.89889526367188
1562277487.360118,416970,-162.94305419921875
1562277488.6373105,419970,-165.31005859375
1562277490.7570057,422970,-161.32772827148438
1562277492.016522,425970,-163.01666259765625
1562277493.9187083,428970,-162.743408203125
1562277495.1912627,431970,-163.64581298828125
1562277497.069697,434970,-162.74783325195312
1562277498.3440554,437970,-163.6768341064453
1562277500.2214484,440970,-163.52500915527344
1562277501.491255,443970,-164.5761260986328
1562277503.3636959,446970,-161.55955505371094
1562277504.636093,449970,-162.66207885742188
1562277506.5137682,452970,-161.12603759765625
1562277507.9100296,455970,-162.32467651367188
1562277509.840491,458970,-163.88308715820312
1562277511.1131437,461970,-163.7736358642578
1562277513.2131417,464970,-163.0168914794922
1562277514.5757692,467970,-165.64303588867188
1562277516.5679393,470970,-162.85601806640625
1562277517.9539266,473970,-163.38002014160156
1562277520.021768,476970,-163.33946228027344
1562277521.4430287,479970,-166.31747436523438
1562277523.7742229,482970,-162.0273895263672
1562277525.2101166,485970,-164.6599884033203
1562277527.3159273,488970,-162.35479736328125
1562277528.779224,491970,-163.69810485839844
1562277530.8707657,494970,-161.78480529785156
1562277532.3200023,497970,-164.3540802001953
1562277534.3840356,500970,-163.07745361328125
1562277535.7531593,503970,-165.0048370361328
1562277537.7473462,506970,-163.7306671142578
1562277539.1180267,509970,-167.25241088867188
1562277541.1050315,512970,-163.03089904785156
1562277542.5491118,515970,-163.0386505126953
1562277544.400607,518970,-162.89610290527344
1562277545.6405094,521970,-166.46115112304688
1562277547.5062008,524970,-163.15634155273438
1562277548.7492297,527970,-164.7408905029297
1562277550.6427531,530970,-163.4120635986328
1562277551.9363937,533970,-163.45126342773438
1562277553.8166625,536970,-163.46754455566406
1562277555.193118,539970,-164.75717163085938
1562277557.350229,542970,-164.82733154296875
1562277558.6913345,545970,-167.48497009277344
1562277560.7176635,548970,-161.6376953125
