Wall time,Step,Value
1562269844.294061,2970,-67.94107055664062
1562269845.5265257,5970,-68.96061706542969
1562269848.5633323,8970,-69.14783477783203
1562269849.8024695,11970,-69.88556671142578
1562269851.6981697,14970,-69.60077667236328
1562269852.9349527,17970,-70.89404296875
1562269854.8256538,20970,-68.56681823730469
1562269856.0583692,23970,-69.57394409179688
1562269857.9568176,26970,-69.17385864257812
1562269859.179809,29970,-70.94657135009766
1562269861.075786,32970,-68.92546844482422
1562269862.3031018,35970,-69.85979461669922
1562269864.2004526,38970,-68.99739074707031
1562269865.4212205,41970,-69.95702362060547
1562269867.31958,44970,-68.17101287841797
1562269868.5454855,47970,-69.81560516357422
1562269870.443516,50970,-69.7148208618164
1562269871.6700084,53970,-71.16968536376953
1562269873.5674202,56970,-68.5224380493164
1562269874.789773,59970,-69.97915649414062
1562269876.970966,62970,-68.49323272705078
1562269878.1782885,65970,-69.8517837524414
1562269880.107309,68970,-70.4163818359375
1562269881.368677,71970,-72.43363952636719
1562269883.3021035,74970,-68.49030303955078
1562269884.5586557,77970,-69.85774993896484
1562269886.4899018,80970,-69.45759582519531
1562269887.7518322,83970,-71.4102783203125
1562269889.6883457,86970,-68.53209686279297
1562269890.9508243,89970,-70.49759674072266
1562269892.8863232,92970,-69.42604064941406
1562269894.118691,95970,-71.0676498413086
1562269895.9814072,98970,-70.35862731933594
1562269897.2019722,101970,-71.55393981933594
1562269899.1331997,104970,-68.72482299804688
1562269900.3975792,107970,-70.95608520507812
1562269902.3424191,110970,-68.48696899414062
1562269903.6085844,113970,-71.32886505126953
1562269905.544602,116970,-68.89232635498047
1562269906.8176563,119970,-71.18293762207031
1562269908.9679186,122970,-70.3758316040039
1562269910.1781023,125970,-73.33147430419922
1562269912.1122203,128970,-70.99434661865234
1562269913.3728657,131970,-75.0130615234375
1562269915.304336,134970,-68.67385864257812
1562269916.5718377,137970,-70.49385833740234
1562269918.4999795,140970,-69.13235473632812
1562269919.7668142,143970,-70.65744018554688
1562269921.703978,146970,-71.29094696044922
1562269922.9591646,149970,-74.96468353271484
1562269924.88569,152970,-70.56201934814453
1562269926.1469848,155970,-74.14415740966797
1562269928.071317,158970,-70.33991241455078
1562269929.3383636,161970,-74.6162109375
1562269931.2689846,164970,-69.38235473632812
1562269932.5402448,167970,-71.81114959716797
1562269934.4806354,170970,-70.02226257324219
1562269935.7476904,173970,-73.07059478759766
1562269937.6762657,176970,-70.04035186767578
1562269938.8967223,179970,-73.21167755126953
1562269941.052649,182970,-70.48719024658203
1562269942.2762582,185970,-73.18556213378906
1562269944.2192616,188970,-70.03707885742188
1562269945.4892712,191970,-72.91040802001953
1562269947.4296806,194970,-70.38202667236328
1562269948.6964836,197970,-73.89985656738281
1562269950.6323607,200970,-69.56818389892578
1562269951.9022942,203970,-71.92471313476562
1562269953.8414447,206970,-70.678955078125
1562269955.109211,209970,-73.09233856201172
1562269957.042508,212970,-70.175537109375
1562269958.2878048,215970,-73.25679779052734
1562269960.1479561,218970,-70.09374237060547
1562269961.3750467,221970,-73.57877349853516
1562269963.3104196,224970,-71.97187805175781
1562269964.5798619,227970,-76.06056213378906
1562269966.5150836,230970,-70.46571350097656
1562269967.7875412,233970,-74.33668518066406
1562269969.717099,236970,-70.15308380126953
1562269970.987521,239970,-74.95909118652344
1562269973.144135,242970,-72.03150177001953
1562269974.3684094,245970,-77.34727478027344
1562269976.305401,248970,-70.81775665283203
1562269977.579053,251970,-74.74683380126953
1562269979.5140703,254970,-71.67328643798828
1562269980.78451,257970,-77.54947662353516
1562269982.718405,260970,-71.15815734863281
1562269983.986602,263970,-75.11949920654297
1562269985.9208975,266970,-70.83511352539062
1562269987.1953933,269970,-75.4970703125
1562269989.1239512,272970,-70.52960968017578
1562269990.3681583,275970,-75.51329040527344
1562269992.2270722,278970,-71.85189056396484
1562269993.451619,281970,-77.50900268554688
1562269995.384809,284970,-70.63331604003906
1562269996.6482885,287970,-74.27433776855469
1562269998.5846398,290970,-73.49168395996094
1562269999.8423164,293970,-79.57642364501953
1562270001.769025,296970,-71.86405944824219
1562270003.039885,299970,-76.17369079589844
1562270005.1895177,302970,-69.84609985351562
1562270006.413648,305970,-72.55317687988281
1562270008.3482401,308970,-71.2761001586914
1562270009.619931,311970,-74.6247329711914
1562270011.5253553,314970,-70.44998168945312
1562270012.785302,317970,-72.8221664428711
1562270014.6337636,320970,-70.90644836425781
1562270015.8716114,323970,-73.83584594726562
1562270017.8103058,326970,-71.2625503540039
1562270019.079289,329970,-74.29467010498047
1562270021.013714,332970,-72.12150573730469
1562270022.2888312,335970,-75.7350845336914
1562270024.22494,338970,-70.62540435791016
1562270025.495603,341970,-73.16710662841797
1562270027.4304922,344970,-71.1448974609375
1562270028.6998978,347970,-74.18399047851562
1562270030.6355906,350970,-74.21467590332031
1562270031.9053931,353970,-81.45545959472656
1562270033.8392906,356970,-71.47124481201172
1562270035.112359,359970,-74.41940307617188
1562270037.2705314,362970,-73.63854217529297
1562270038.496378,365970,-79.41364288330078
1562270040.4336445,368970,-71.51985931396484
1562270041.7010407,371970,-74.98355102539062
1562270043.6264718,374970,-71.8295669555664
1562270044.8982527,377970,-75.3258056640625
1562270046.8292692,380970,-72.113525390625
1562270048.092191,383970,-76.17159271240234
1562270050.0297744,386970,-72.3180923461914
1562270051.3036208,389970,-77.27233123779297
1562270053.2299929,392970,-72.64952850341797
1562270054.4977098,395970,-76.97095489501953
1562270056.42895,398970,-71.784912109375
1562270057.7043345,401970,-77.29155731201172
1562270059.6368315,404970,-71.36019134521484
1562270060.9139712,407970,-74.4347915649414
1562270062.8448825,410970,-71.12857818603516
1562270064.1173522,413970,-73.76270294189453
1562270066.0501497,416970,-71.9347152709961
1562270067.319892,419970,-76.72129821777344
1562270069.4680078,422970,-71.5798110961914
1562270070.6931682,425970,-75.92684173583984
1562270072.5907357,428970,-73.25666046142578
1562270073.8336256,431970,-78.45613098144531
1562270075.7351856,434970,-73.48322296142578
1562270076.9815836,437970,-78.76364135742188
1562270078.8921697,440970,-71.94330596923828
1562270080.136312,443970,-75.78848266601562
1562270082.0321417,446970,-73.09402465820312
1562270083.2808073,449970,-77.51094818115234
1562270085.1818273,452970,-72.29631042480469
1562270086.4214635,455970,-75.5223388671875
1562270088.3173654,458970,-72.69483947753906
1562270089.564588,461970,-77.04133605957031
1562270091.461479,464970,-73.06954956054688
1562270092.7024703,467970,-77.31465911865234
1562270094.5992775,470970,-73.904052734375
1562270095.8364334,473970,-78.69956970214844
1562270097.7162917,476970,-73.23790740966797
1562270098.9505928,479970,-77.24285125732422
1562270101.1063433,482970,-74.18177795410156
1562270102.3338075,485970,-78.12584686279297
1562270104.2697213,488970,-73.09268188476562
1562270105.536511,491970,-76.92135620117188
1562270107.469657,494970,-73.21500396728516
1562270108.7350965,497970,-77.71500396728516
1562270110.6663127,500970,-72.10255432128906
1562270111.9400609,503970,-75.34099578857422
1562270113.871578,506970,-73.73155975341797
1562270115.1411288,509970,-78.68669891357422
1562270117.0780222,512970,-73.33977508544922
1562270118.3530946,515970,-77.88180541992188
1562270120.2924168,518970,-72.79351043701172
1562270121.5623972,521970,-77.9996566772461
1562270123.5057676,524970,-73.15398406982422
1562270124.7773185,527970,-78.94017791748047
1562270126.7159758,530970,-73.01036834716797
1562270127.977884,533970,-77.61132049560547
1562270129.9072866,536970,-73.04866027832031
1562270131.1742086,539970,-77.93788146972656
1562270133.3276803,542970,-73.36995697021484
1562270134.5536053,545970,-79.25320434570312
1562270136.48555,548970,-73.70433807373047
1562270137.7492447,551970,-80.05323791503906
1562270139.6897726,554970,-73.30227661132812
1562270140.957553,557970,-77.54155731201172
1562270142.8864844,560970,-73.6568832397461
1562270144.1522768,563970,-77.86288452148438
1562270146.0851102,566970,-73.04190063476562
1562270147.353837,569970,-77.42205047607422
1562270149.2866154,572970,-73.5396499633789
1562270150.554111,575970,-77.11981964111328
1562270152.5013936,578970,-72.81986999511719
1562270153.791165,581970,-77.57646179199219
1562270155.7420044,584970,-74.19355773925781
1562270157.0241354,587970,-78.54752349853516
1562270158.9756815,590970,-73.55089569091797
1562270160.253922,593970,-77.06794738769531
1562270162.2067614,596970,-72.77892303466797
1562270163.4887736,599970,-77.78048706054688
1562270165.6333005,602970,-74.59783172607422
1562270166.853023,605970,-81.67881774902344
1562270168.7839954,608970,-73.84044647216797
1562270170.0441597,611970,-77.8008041381836
1562270171.9773412,614970,-74.19574737548828
1562270173.2459848,617970,-79.04491424560547
1562270175.1823986,620970,-73.1681900024414
1562270176.4482546,623970,-78.05601501464844
1562270178.384934,626970,-73.3405532836914
1562270179.6530564,629970,-78.46900939941406
1562270181.5866747,632970,-73.71171569824219
1562270182.8494408,635970,-77.8302993774414
1562270184.7863934,638970,-74.77853393554688
1562270186.0481257,641970,-82.3706283569336
1562270187.9876165,644970,-73.6732177734375
1562270189.251865,647970,-78.07132720947266
1562270191.1887379,650970,-72.40290069580078
1562270192.4560688,653970,-76.51806640625
1562270194.3880706,656970,-73.53330993652344
1562270195.653074,659970,-78.7568359375
1562270197.803791,662970,-74.25480651855469
1562270199.0288026,665970,-79.21709442138672
1562270200.9630594,668970,-72.9837875366211
1562270202.228276,671970,-76.70594787597656
1562270204.163019,674970,-74.56889343261719
1562270205.4279976,677970,-80.6175308227539
1562270207.36318,680970,-73.39970397949219
1562270208.6318176,683970,-78.25418090820312
1562270210.5703359,686970,-73.92893981933594
1562270211.8493698,689970,-78.40171813964844
1562270213.776107,692970,-73.69105529785156
1562270215.0425441,695970,-79.7721939086914
1562270216.978357,698970,-72.8638687133789
1562270218.2507813,701970,-76.32682800292969
1562270220.179072,704970,-73.97315979003906
1562270221.4426568,707970,-78.58712768554688
1562270223.374984,710970,-73.26704406738281
1562270224.6391017,713970,-80.15006256103516
1562270226.5706165,716970,-73.68245697021484
1562270227.838114,719970,-78.00825500488281
1562270229.998466,722970,-73.61597442626953
1562270231.2186265,725970,-80.55355834960938
1562270233.1557262,728970,-73.908935546875
1562270234.4256675,731970,-78.81722259521484
1562270236.359919,734970,-72.88311004638672
1562270237.6492703,737970,-77.39462280273438
1562270239.5914428,740970,-72.98001098632812
1562270240.8588307,743970,-77.34233856201172
1562270242.793281,746970,-72.75975036621094
1562270244.064158,749970,-76.8552474975586
1562270245.9991083,752970,-73.66292572021484
1562270247.2669368,755970,-79.16997528076172
1562270249.2016342,758970,-72.96761322021484
1562270250.4664984,761970,-78.28585815429688
1562270252.4009726,764970,-74.41942596435547
1562270253.669839,767970,-80.55990600585938
1562270255.6048808,770970,-75.17655181884766
1562270256.8643267,773970,-84.1015853881836
1562270258.801747,776970,-74.45328521728516
1562270260.0682302,779970,-80.0326919555664
1562270262.2193387,782970,-73.6890640258789
1562270263.4438248,785970,-78.47611236572266
1562270265.3822095,788970,-73.7945785522461
1562270266.6459453,791970,-82.21408081054688
1562270268.580145,794970,-73.60374450683594
1562270269.8468153,797970,-83.6094970703125
1562270271.7825105,800970,-73.40047454833984
1562270273.0521092,803970,-80.8441162109375
1562270274.9881508,806970,-73.6663818359375
1562270276.256736,809970,-80.17903900146484
1562270278.1978922,812970,-74.41134643554688
1562270279.4655998,815970,-80.15718078613281
1562270281.3895745,818970,-73.95722198486328
1562270282.6576343,821970,-79.39761352539062
1562270284.5912282,824970,-73.60303497314453
1562270285.8582203,827970,-80.06026458740234
1562270287.79617,830970,-72.93928527832031
1562270289.0625584,833970,-78.11729431152344
1562270290.9553294,836970,-73.96630096435547
1562270292.2740636,839970,-79.81448364257812
1562270294.4425085,842970,-73.13105010986328
1562270295.6992207,845970,-78.65848541259766
1562270297.6597621,848970,-72.9658203125
1562270298.9513872,851970,-77.84428405761719
1562270300.9297562,854970,-72.87039184570312
1562270302.2839162,857970,-77.49702453613281
1562270304.2538218,860970,-74.80217742919922
1562270305.4649801,863970,-84.94860076904297
1562270307.3621562,866970,-73.17118835449219
1562270308.714572,869970,-79.4374771118164
1562270310.7653754,872970,-72.51026916503906
1562270312.1086063,875970,-77.36116027832031
1562270314.15678,878970,-73.86160278320312
1562270315.5132139,881970,-84.22956085205078
1562270317.4518023,884970,-73.25678253173828
1562270318.8676329,887970,-79.69078826904297
1562270320.9670863,890970,-72.6208267211914
1562270322.1899593,893970,-77.72917175292969
1562270324.1200757,896970,-72.80686950683594
1562270325.3902621,899970,-79.31521606445312
1562270327.5504498,902970,-73.35806274414062
1562270328.8200169,905970,-80.54254913330078
1562270331.0434399,908970,-73.25371551513672
1562270332.2429423,911970,-80.41954803466797
1562270334.1391912,914970,-73.57664489746094
1562270335.3358953,917970,-79.38457489013672
1562270337.2792377,920970,-73.7177734375
1562270338.5386472,923970,-80.58873748779297
1562270340.5129418,926970,-73.68447875976562
1562270341.7523322,929970,-79.94345092773438
1562270343.6292083,932970,-76.39482879638672
1562270344.8419695,935970,-86.11892700195312
1562270346.7693582,938970,-74.0593490600586
