Wall time,Step,Value
1562531542.7899723,401970,-55.09395980834961
1562531544.9593217,404970,-57.06892776489258
1562531546.4433396,407970,-54.81818771362305
1562531548.6550226,410970,-56.75527572631836
1562531550.2025566,413970,-53.60100173950195
1562531552.4451659,416970,-55.655189514160156
1562531553.8863418,419970,-51.8394889831543
1562531556.311331,422970,-56.60196304321289
1562531557.767096,425970,-53.57280731201172
1562531560.1014824,428970,-56.58000564575195
1562531561.5724173,431970,-55.04633712768555
1562531563.744687,434970,-57.391929626464844
1562531565.1627722,437970,-54.35472869873047
1562531567.345773,440970,-56.111270904541016
1562531568.6944416,443970,-53.02656936645508
1562531570.7986062,446970,-56.31053161621094
1562531572.2096558,449970,-52.96316909790039
1562531574.3046832,452970,-55.96231460571289
1562531575.7065697,455970,-53.54298400878906
1562531577.9177315,458970,-56.392066955566406
1562531579.284894,461970,-53.65770721435547
1562531581.3841822,464970,-56.7298698425293
1562531582.736838,467970,-53.13624954223633
1562531584.9817538,470970,-55.80436325073242
1562531586.3663049,473970,-53.364891052246094
1562531588.4344034,476970,-55.60468292236328
1562531589.816056,479970,-52.08760452270508
1562531592.1604548,482970,-55.931053161621094
1562531593.5717924,485970,-53.5220947265625
1562531595.7058058,488970,-56.611446380615234
1562531597.0854256,491970,-53.12693786621094
1562531599.3023205,494970,-55.48927307128906
1562531600.689345,497970,-53.39521789550781
1562531602.824404,500970,-56.22315216064453
1562531604.2248974,503970,-54.38500213623047
1562531606.3959844,506970,-55.90738296508789
1562531607.7691507,509970,-51.803306579589844
1562531609.9623215,512970,-55.99765396118164
1562531611.3876252,515970,-52.94042205810547
1562531613.5532143,518970,-55.95954513549805
1562531614.985626,521970,-53.728328704833984
1562531617.1537087,524970,-55.62888717651367
1562531618.612482,527970,-52.10810089111328
1562531620.7710211,530970,-54.8112678527832
1562531622.2257524,533970,-52.97500991821289
1562531624.492033,536970,-55.31393051147461
1562531625.9397516,539970,-53.332664489746094
1562531628.431821,542970,-54.9765510559082
1562531629.8550353,545970,-52.79417419433594
1562531632.0890753,548970,-55.53109359741211
1562531633.4992194,551970,-53.71657943725586
1562531635.6123915,554970,-54.85979461669922
1562531636.975675,557970,-50.98089599609375
1562531639.1023653,560970,-54.88389205932617
1562531640.592461,563970,-52.326622009277344
1562531642.6722102,566970,-56.73952865600586
1562531644.012506,569970,-54.92095184326172
1562531646.1081395,572970,-55.79515075683594
1562531647.4957836,575970,-53.62152099609375
1562531649.64978,578970,-56.371498107910156
1562531651.0377378,581970,-54.00491714477539
1562531653.1027467,584970,-55.77508544921875
1562531654.4339135,587970,-53.66900634765625
1562531656.520799,590970,-54.797706604003906
1562531657.8554788,593970,-51.864356994628906
1562531659.9307091,596970,-55.02782440185547
1562531661.323686,599970,-51.15226364135742
1562531663.6794047,602970,-55.64202117919922
1562531665.0316644,605970,-52.965309143066406
1562531667.1369464,608970,-54.84701919555664
1562531668.5518775,611970,-51.86568832397461
1562531670.6855361,614970,-55.64515686035156
1562531672.095221,617970,-52.72639083862305
1562531674.264968,620970,-56.97740936279297
1562531675.7074142,623970,-53.83454513549805
1562531677.8526592,626970,-54.761329650878906
1562531679.2759035,629970,-51.29403305053711
1562531681.471055,632970,-54.48387145996094
1562531682.8914542,635970,-51.31224060058594
1562531685.0653954,638970,-55.63275146484375
1562531686.547184,641970,-52.997047424316406
1562531688.802058,644970,-55.9651985168457
1562531690.232682,647970,-53.43754196166992
1562531692.4706278,650970,-55.11418533325195
1562531693.9576638,653970,-52.625953674316406
1562531696.1595562,656970,-54.17976760864258
1562531697.587265,659970,-52.5198974609375
1562531700.1461658,662970,-54.40862274169922
1562531701.5721326,665970,-52.67879104614258
1562531703.7348177,668970,-53.978126525878906
1562531705.1399245,671970,-52.11140823364258
1562531707.333911,674970,-53.67007064819336
1562531708.8476324,677970,-51.71314239501953
1562531711.0187423,680970,-55.04444885253906
1562531712.4745834,683970,-53.80489730834961
1562531714.6375196,686970,-55.014259338378906
1562531716.0819569,689970,-53.8021354675293
1562531718.243791,692970,-54.315425872802734
1562531719.709938,695970,-52.94560623168945
1562531721.8558931,698970,-53.9287109375
1562531723.3118777,701970,-51.48490524291992
1562531725.5423114,704970,-54.52315902709961
1562531726.9723313,707970,-53.07530212402344
1562531729.120765,710970,-55.36404800415039
1562531730.5905445,713970,-54.32498550415039
1562531732.6778715,716970,-54.84834671020508
1562531734.04484,719970,-53.59967803955078
1562531736.427869,722970,-55.31943893432617
1562531737.8034558,725970,-53.81626892089844
1562531739.867262,728970,-53.32914352416992
1562531741.256983,731970,-50.878173828125
1562531743.3721173,734970,-54.03270721435547
1562531744.761193,737970,-51.443824768066406
1562531746.8868084,740970,-55.69898986816406
1562531748.2679293,743970,-52.780189514160156
1562531750.3712168,746970,-55.18412399291992
1562531751.765423,749970,-54.02635192871094
1562531753.8801565,752970,-53.40483856201172
1562531755.2740834,755970,-52.1124267578125
1562531757.4090457,758970,-54.10416793823242
1562531758.7818036,761970,-52.6965446472168
1562531760.906127,764970,-55.52717208862305
1562531762.2783685,767970,-53.561702728271484
1562531764.3657217,770970,-53.809226989746094
1562531765.7804701,773970,-50.55503845214844
1562531767.9124372,776970,-53.68964767456055
1562531769.3598335,779970,-51.79579162597656
1562531771.8404741,782970,-53.974552154541016
1562531773.2597315,785970,-50.19353485107422
1562531775.4884155,788970,-55.480491638183594
1562531776.9469311,791970,-53.68989562988281
1562531779.1223915,794970,-52.52600860595703
1562531780.5982218,797970,-49.454219818115234
1562531782.7938628,800970,-54.113853454589844
1562531784.2590582,803970,-51.16985321044922
1562531786.4465995,806970,-53.746768951416016
1562531787.912227,809970,-51.603145599365234
1562531790.0490952,812970,-54.07514572143555
1562531791.500051,815970,-50.14775085449219
1562531793.700067,818970,-55.66297912597656
1562531795.1225863,821970,-53.02509307861328
1562531797.3002808,824970,-54.85694122314453
1562531798.7330625,827970,-51.235740661621094
1562531800.9176788,830970,-54.19422912597656
1562531802.3248408,833970,-51.84779357910156
1562531804.5063722,836970,-53.88408660888672
1562531805.9288044,839970,-52.338111877441406
1562531808.4260862,842970,-53.818153381347656
1562531809.8726492,845970,-50.62559509277344
1562531812.040038,848970,-55.0821418762207
1562531813.480739,851970,-53.84761047363281
1562531815.7101774,854970,-54.896484375
1562531817.1445053,857970,-53.275917053222656
1562531819.3789349,860970,-56.233116149902344
1562531820.816791,863970,-54.772396087646484
1562531822.982752,866970,-54.88759231567383
1562531824.3781168,869970,-53.091121673583984
1562531826.5463219,872970,-55.14139175415039
1562531827.9936314,875970,-53.409706115722656
1562531830.1603231,878970,-53.92155838012695
1562531831.6275237,881970,-52.80548858642578
1562531833.812016,884970,-56.08984375
1562531835.2181873,887970,-54.753231048583984
1562531837.3845446,890970,-56.31940460205078
1562531838.928065,893970,-54.58500289916992
1562531841.142082,896970,-55.659400939941406
1562531842.547739,899970,-54.04734802246094
1562531844.9546912,902970,-54.83088302612305
1562531846.359874,905970,-52.52022933959961
1562531848.5104403,908970,-55.946739196777344
1562531849.9875495,911970,-51.71415328979492
1562531852.162005,914970,-54.7789192199707
1562531853.5819106,917970,-51.130741119384766
1562531855.8112764,920970,-55.32305908203125
1562531857.2269666,923970,-52.53710174560547
1562531859.347964,926970,-54.7294921875
1562531860.7928717,929970,-51.639404296875
1562531862.9747992,932970,-53.42433166503906
1562531864.3722177,935970,-50.802303314208984
1562531866.5303288,938970,-54.40972900390625
1562531867.9653113,941970,-52.08811569213867
1562531870.1802356,944970,-54.10279846191406
1562531871.5967133,947970,-49.625308990478516
1562531873.805278,950970,-53.68955612182617
1562531875.2268221,953970,-51.12910842895508
1562531877.3315723,956970,-54.16208267211914
1562531878.7329545,959970,-52.34797668457031
1562531881.153926,962970,-53.75703430175781
1562531882.5871596,965970,-51.471397399902344
1562531884.6935198,968970,-55.317928314208984
1562531886.1821396,971970,-53.68312072753906
1562531888.4844425,974970,-54.58164596557617
1562531889.9315608,977970,-52.14876937866211
1562531892.1537182,980970,-53.56353759765625
1562531893.5789764,983970,-51.31685256958008
1562531895.8299813,986970,-53.49030685424805
1562531897.2895823,989970,-51.197120666503906
1562531899.4434125,992970,-54.32795333862305
1562531900.9200823,995970,-52.62687301635742
1562531903.0870562,998970,-54.84056091308594
1562531904.4939437,1001970,-51.73045349121094
