Wall time,Step,Value
1562280948.658597,803970,-153.6168670654297
1562280950.7683346,806970,-161.71681213378906
1562280955.6574368,809970,-160.28323364257812
1562280957.7821527,812970,-160.7686004638672
1562280962.6249404,815970,-157.6595916748047
1562280964.8053727,818970,-161.65989685058594
1562280969.7039604,821970,-158.86334228515625
1562280971.8341672,824970,-159.8651885986328
1562280976.71544,827970,-157.11810302734375
1562280978.7925515,830970,-162.81893920898438
1562280983.6544168,833970,-163.18951416015625
1562280985.8499477,836970,-162.68743896484375
1562280990.7249384,839970,-164.4922332763672
1562280993.0759861,842970,-161.53424072265625
1562280997.8762233,845970,-161.21995544433594
1562280999.9324906,848970,-161.92529296875
1562281004.75583,851970,-161.9514617919922
1562281006.8250732,854970,-160.21282958984375
1562281011.6227374,857970,-158.03509521484375
1562281013.6927447,860970,-160.45315551757812
1562281018.5180173,863970,-157.57516479492188
1562281020.5941167,866970,-162.02923583984375
1562281025.4148166,869970,-159.81100463867188
1562281027.5591102,872970,-160.46656799316406
1562281032.391492,875970,-154.2971954345703
1562281034.431333,878970,-163.61231994628906
1562281039.2482553,881970,-167.16905212402344
1562281041.3240564,884970,-161.85667419433594
1562281046.1409783,887970,-161.43540954589844
1562281048.2215836,890970,-162.69129943847656
1562281052.9894686,893970,-159.50955200195312
1562281055.0058062,896970,-161.67723083496094
1562281059.7499795,899970,-163.26571655273438
1562281062.0567322,902970,-157.64732360839844
1562281066.7805035,905970,-148.69833374023438
1562281068.8134878,908970,-161.1205291748047
1562281073.595212,911970,-156.99734497070312
1562281075.6408625,914970,-160.7252960205078
1562281080.4597776,917970,-157.306884765625
1562281082.506871,920970,-160.4412078857422
1562281087.3314297,923970,-160.60874938964844
1562281089.398375,926970,-161.20748901367188
1562281094.1882927,929970,-162.29896545410156
1562281096.264776,932970,-161.17193603515625
1562281101.0504615,935970,-161.75985717773438
1562281103.0890589,938970,-161.28248596191406
1562281107.8812013,941970,-161.3220977783203
1562281109.8992794,944970,-162.38938903808594
1562281114.6937652,947970,-164.0074920654297
1562281116.7172844,950970,-158.45953369140625
1562281121.4859862,953970,-151.13748168945312
1562281123.5055335,956970,-161.1770477294922
1562281128.2796934,959970,-157.39010620117188
1562281130.5942812,962970,-159.11502075195312
1562281135.3763607,965970,-157.3857421875
1562281137.4402294,968970,-160.38189697265625
1562281142.2311726,971970,-155.13217163085938
1562281144.3016045,974970,-160.66380310058594
1562281149.081557,977970,-161.50950622558594
1562281151.1121294,980970,-160.15386962890625
1562281155.8808784,983970,-159.67584228515625
1562281157.8981285,986970,-158.78057861328125
1562281162.6584184,989970,-156.7152862548828
1562281164.7021086,992970,-159.57240295410156
1562281169.4738257,995970,-157.5177459716797
1562281171.4939063,998970,-163.6464080810547
1562281176.2527137,1001970,-163.25778198242188
